                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.40886,                0.30835,                 1.0386,                0.96318,                0.95763,                0.97781,                0.86649,                0.66988,                0.35772,                 1.3189,             0.00023275,             0.00023275,             0.00023275
                    158,                0.39948,                 0.3173,                 1.0312,                0.96444,                0.97323,                0.97627,                0.86424,                0.66057,                0.35977,                 1.3188,              0.0002278,              0.0002278,              0.0002278
                    159,                0.39496,                0.30347,                 1.0221,                0.96306,                0.95962,                0.97701,                0.85798,                0.66822,                0.37882,                 1.3435,             0.00022285,             0.00022285,             0.00022285
                    160,                0.39605,                0.29882,                 1.0203,                0.95813,                 0.9519,                0.97687,                0.85831,                0.67889,                0.37595,                 1.3553,              0.0002179,              0.0002179,              0.0002179
                    161,                0.39512,                0.30069,                 1.0156,                0.98156,                 0.9468,                0.97931,                 0.8632,                0.67223,                 0.3576,                  1.331,             0.00021295,             0.00021295,             0.00021295
                    162,                0.40097,                0.29365,                 1.0252,                0.96367,                0.93774,                0.97406,                0.86033,                0.66562,                0.37724,                 1.3166,               0.000208,               0.000208,               0.000208
                    163,                0.39729,                0.30016,                 1.0266,                0.97004,                0.94804,                0.97392,                0.86574,                0.67093,                0.37454,                 1.3228,             0.00020305,             0.00020305,             0.00020305
                    164,                0.39032,                0.30879,                 1.0215,                0.97749,                0.96353,                0.97546,                 0.8672,                0.67994,                0.35774,                 1.3428,              0.0001981,              0.0001981,              0.0001981
                    165,                0.39503,                0.29352,                 1.0252,                 0.9715,                0.95097,                0.97479,                0.86456,                 0.6762,                0.35692,                 1.3399,             0.00019315,             0.00019315,             0.00019315
                    166,                0.38819,                0.29438,                 1.0115,                0.97725,                0.93796,                0.97581,                0.86466,                0.67483,                0.36708,                  1.336,              0.0001882,              0.0001882,              0.0001882
                    167,                0.38945,                0.29391,                 1.0328,                0.96606,                0.95849,                0.97721,                0.86823,                0.66758,                0.35827,                 1.3182,             0.00018325,             0.00018325,             0.00018325
                    168,                0.40396,                0.31321,                 1.0245,                0.94146,                0.96352,                 0.9767,                0.86726,                0.67135,                 0.3685,                 1.3207,              0.0001783,              0.0001783,              0.0001783
                    169,                0.38728,                0.29367,                 1.0237,                0.95903,                0.94662,                0.97659,                0.86406,                0.67328,                0.37394,                 1.3308,             0.00017335,             0.00017335,             0.00017335
                    170,                0.36938,                0.27846,                 1.0105,                0.94453,                0.96217,                0.97374,                0.85544,                0.68411,                0.36828,                 1.3564,              0.0001684,              0.0001684,              0.0001684
                    171,                0.37609,                 0.2863,                 1.0141,                0.97185,                0.94103,                0.97523,                0.85648,                0.67849,                0.35998,                 1.3494,             0.00016345,             0.00016345,             0.00016345
                    172,                0.39286,                0.28803,                 1.0134,                0.97115,                0.94041,                0.97643,                0.85518,                0.68251,                0.38856,                 1.3481,              0.0001585,              0.0001585,              0.0001585
                    173,                0.38589,                 0.2872,                 1.0172,                 0.9651,                0.94497,                0.97653,                 0.8646,                0.66351,                0.36755,                 1.3362,             0.00015355,             0.00015355,             0.00015355
                    174,                0.36109,                0.28813,                 1.0022,                0.97641,                  0.935,                0.97501,                0.86558,                0.66574,                0.37122,                 1.3411,              0.0001486,              0.0001486,              0.0001486
                    175,                0.37103,                 0.2892,                 1.0192,                0.97327,                0.94219,                0.97476,                0.86103,                0.67662,                 0.3652,                 1.3696,             0.00014365,             0.00014365,             0.00014365
                    176,                0.38374,                0.29287,                 1.0222,                0.98458,                0.94892,                0.97699,                0.86337,                0.67191,                0.34396,                 1.3665,              0.0001387,              0.0001387,              0.0001387
                    177,                0.37876,                0.29578,                 1.0089,                0.95935,                 0.9697,                0.97652,                0.86473,                0.67503,                0.33652,                 1.3632,             0.00013375,             0.00013375,             0.00013375
                    178,                0.38212,                0.27399,                 1.0205,                0.97088,                0.95571,                0.97864,                0.86884,                0.67522,                0.34433,                  1.356,              0.0001288,              0.0001288,              0.0001288
                    179,                0.37798,                0.27238,                 1.0185,                0.96762,                0.96296,                0.97853,                0.86281,                0.67503,                0.35112,                 1.3525,             0.00012385,             0.00012385,             0.00012385
                    180,                0.36133,                 0.2714,                 1.0086,                0.97198,                 0.9622,                0.97772,                0.86647,                0.67193,                0.35243,                 1.3468,              0.0001189,              0.0001189,              0.0001189
                    181,                0.36585,                0.28142,                 1.0088,                0.96604,                0.95454,                0.97768,                0.86098,                0.68016,                0.35267,                 1.3624,             0.00011395,             0.00011395,             0.00011395
                    182,                0.36982,                0.27969,                 1.0305,                0.96321,                0.95197,                0.97671,                0.86132,                0.67246,                0.35975,                 1.3478,               0.000109,               0.000109,               0.000109
                    183,                0.37535,                0.28839,                  1.005,                0.95812,                0.95611,                0.97625,                0.86155,                0.67864,                 0.3702,                 1.3559,             0.00010405,             0.00010405,             0.00010405
                    184,                0.38001,                 0.2988,                 1.0185,                0.96788,                0.95502,                0.97828,                0.86629,                0.67197,                0.35982,                 1.3568,               9.91e-05,               9.91e-05,               9.91e-05
                    185,                0.37494,                 0.2743,                 1.0165,                0.96871,                0.95752,                0.97675,                0.86361,                0.66828,                0.35659,                 1.3513,              9.415e-05,              9.415e-05,              9.415e-05
                    186,                0.37273,                0.27299,                 1.0234,                0.96129,                0.96026,                0.98021,                0.86808,                0.66958,                0.35183,                 1.3471,               8.92e-05,               8.92e-05,               8.92e-05
                    187,                0.36895,                0.27651,                0.99947,                0.96037,                0.96262,                0.97784,                0.86908,                 0.6642,                0.35751,                 1.3206,              8.425e-05,              8.425e-05,              8.425e-05
